doc_id,Sentiment,topic_label,entity,entity_type,score
12,Positive,Kontroversi Penerima Beasiswa,##dp 2026 jakarta,PRD,0.5019
12,Positive,Kontroversi Penerima Beasiswa,antara,ORG,0.4776
12,Positive,Kontroversi Penerima Beasiswa,pemerintah indonesia,NOR,0.8683
12,Positive,Kontroversi Penerima Beasiswa,5,QTY,0.4669
12,Positive,Kontroversi Penerima Beasiswa,. 750,CRD,0.6689
12,Positive,Kontroversi Penerima Beasiswa,kuota,QTY,0.3944
12,Positive,Kontroversi Penerima Beasiswa,lembaga pengelola dana pendidikan,ORG,0.5545
12,Positive,Kontroversi Penerima Beasiswa,lpdp,ORG,0.7087
12,Positive,Kontroversi Penerima Beasiswa,2026,CRD,0.286
12,Positive,Kontroversi Penerima Beasiswa,menteri,NOR,0.7858
12,Positive,Kontroversi Penerima Beasiswa,pendidikan tinggi,ORG,0.5571
12,Positive,Kontroversi Penerima Beasiswa,sains,ORG,0.3232
12,Positive,Kontroversi Penerima Beasiswa,mendiktisain,ORG,0.492
12,Positive,Kontroversi Penerima Beasiswa,brian yuliarto,PER,0.9815
12,Positive,Kontroversi Penerima Beasiswa,forum dialog presiden ri,ORG,0.5714
12,Positive,Kontroversi Penerima Beasiswa,istana negara,ORG,0.5305
12,Positive,Kontroversi Penerima Beasiswa,kamis,DAT,0.9355
12,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.9432
12,Positive,Kontroversi Penerima Beasiswa,5,QTY,0.6253
12,Positive,Kontroversi Penerima Beasiswa,. 750,CRD,0.6209
12,Positive,Kontroversi Penerima Beasiswa,beasiswa,QTY,0.3484
12,Positive,Kontroversi Penerima Beasiswa,lp,ORG,0.3655
12,Positive,Kontroversi Penerima Beasiswa,##dp,PRD,0.518
12,Positive,Kontroversi Penerima Beasiswa,202,DAT,0.7828
12,Positive,Kontroversi Penerima Beasiswa,brian,PER,0.3421
12,Positive,Kontroversi Penerima Beasiswa,indonesia,ORG,0.2597
12,Positive,Kontroversi Penerima Beasiswa,1,CRD,0.5282
12,Positive,Kontroversi Penerima Beasiswa,7,CRD,0.4854
12,Positive,Kontroversi Penerima Beasiswa,bangsa,PRD,0.2554
12,Positive,Kontroversi Penerima Beasiswa,lp,ORG,0.6816
12,Positive,Kontroversi Penerima Beasiswa,##dp,PRD,0.2222
12,Positive,Kontroversi Penerima Beasiswa,5,CRD,0.433
12,Positive,Kontroversi Penerima Beasiswa,750,CRD,0.3662
12,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.6394
12,Positive,Kontroversi Penerima Beasiswa,brian,PER,0.3535
12,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.5242
12,Positive,Kontroversi Penerima Beasiswa,ri,ORG,0.3646
12,Positive,Kontroversi Penerima Beasiswa,jepang,ORG,0.5915
12,Positive,Kontroversi Penerima Beasiswa,1,CRD,0.5578
12,Positive,Kontroversi Penerima Beasiswa,000,PRD,0.2372
12,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.6443
12,Positive,Kontroversi Penerima Beasiswa,garuda,ORG,0.8197
12,Positive,Kontroversi Penerima Beasiswa,s1,PRD,0.5201
12,Positive,Kontroversi Penerima Beasiswa,4,CRD,0.5882
12,Positive,Kontroversi Penerima Beasiswa,s2,PRD,0.6167
12,Positive,Kontroversi Penerima Beasiswa,s3,PRD,0.7076
12,Positive,Kontroversi Penerima Beasiswa,750,ORG,0.175
12,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.5971
12,Positive,Kontroversi Penerima Beasiswa,s2,PRD,0.507
12,Positive,Kontroversi Penerima Beasiswa,s3,PRD,0.7278
12,Positive,Kontroversi Penerima Beasiswa,s2,PRD,0.4497
12,Positive,Kontroversi Penerima Beasiswa,s3,PRD,0.6466
12,Positive,Kontroversi Penerima Beasiswa,presiden,ORG,0.4325
12,Positive,Kontroversi Penerima Beasiswa,ast,ORG,0.3939
12,Positive,Kontroversi Penerima Beasiswa,lp,ORG,0.8127
12,Positive,Kontroversi Penerima Beasiswa,##dp,PRD,0.2932
12,Positive,Kontroversi Penerima Beasiswa,pemerintah,NOR,0.6103
12,Positive,Kontroversi Penerima Beasiswa,kartu,PRD,0.5887
12,Positive,Kontroversi Penerima Beasiswa,indonesia,ORG,0.2617
12,Positive,Kontroversi Penerima Beasiswa,kip,ORG,0.2952
12,Positive,Kontroversi Penerima Beasiswa,k,ORG,0.3575
12,Positive,Kontroversi Penerima Beasiswa,1,CRD,0.5554
12,Positive,Kontroversi Penerima Beasiswa,1 juta,CRD,0.3988
12,Positive,Kontroversi Penerima Beasiswa,rp,PRD,0.3561
12,Positive,Kontroversi Penerima Beasiswa,triliun,CRD,0.2034
12,Positive,Kontroversi Penerima Beasiswa,bangsa,PRD,0.3157
12,Positive,Kontroversi Penerima Beasiswa,mendik,ORG,0.6165
12,Positive,Kontroversi Penerima Beasiswa,lp,ORG,0.7561
12,Positive,Kontroversi Penerima Beasiswa,##dp,PRD,0.2676
12,Positive,Kontroversi Penerima Beasiswa,202,CRD,0.394
12,Positive,Kontroversi Penerima Beasiswa,##6,CRD,0.2131
12,Positive,Kontroversi Penerima Beasiswa,5,CRD,0.5782
12,Positive,Kontroversi Penerima Beasiswa,750,CRD,0.319
12,Positive,Kontroversi Penerima Beasiswa,beasiswa,PRD,0.5671
12,Positive,Kontroversi Penerima Beasiswa,gen,ORG,0.6901
12,Positive,Kontroversi Penerima Beasiswa,andi,PER,0.8655
12,Positive,Kontroversi Penerima Beasiswa,202,CRD,0.3237
12,Positive,Kontroversi Penerima Beasiswa,##6,CRD,0.327
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.9843
15,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.5492
15,Positive,Kebijakan & Prioritas Program,2026 jakarta,DAT,0.621
15,Positive,Kebijakan & Prioritas Program,antara,ORG,0.6949
15,Positive,Kebijakan & Prioritas Program,gubernur dki jakarta,NOR,0.9593
15,Positive,Kebijakan & Prioritas Program,pramono anung wibowo,PER,0.9739
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.7218
15,Positive,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.8737
15,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.8545
15,Positive,Kebijakan & Prioritas Program,2026,DAT,0.6359
15,Positive,Kebijakan & Prioritas Program,100,CRD,0.5817
15,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.7108
15,Positive,Kebijakan & Prioritas Program,pramono,PER,0.8942
15,Positive,Kebijakan & Prioritas Program,kawasan,LOC,0.7462
15,Positive,Kebijakan & Prioritas Program,pasar minggu,LOC,0.8811
15,Positive,Kebijakan & Prioritas Program,jakarta selatan,GPE,0.9794
15,Positive,Kebijakan & Prioritas Program,sabtu,DAT,0.9785
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.9705
15,Positive,Kebijakan & Prioritas Program,dki,GPE,0.6371
15,Positive,Kebijakan & Prioritas Program,lp,NOR,0.6164
15,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.5526
15,Positive,Kebijakan & Prioritas Program,pramono,PER,0.9405
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9751
15,Positive,Kebijakan & Prioritas Program,pemerintah,NOR,0.7799
15,Positive,Kebijakan & Prioritas Program,provinsi,ORG,0.4077
15,Positive,Kebijakan & Prioritas Program,pem,ORG,0.6309
15,Positive,Kebijakan & Prioritas Program,##prov,ORG,0.3971
15,Positive,Kebijakan & Prioritas Program,dki,GPE,0.7931
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9842
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9654
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.9542
15,Positive,Kebijakan & Prioritas Program,##ono,PER,0.8586
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.917
15,Positive,Kebijakan & Prioritas Program,##ono,PER,0.7837
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.978
15,Positive,Kebijakan & Prioritas Program,lp,ORG,0.6685
15,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.3588
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.9478
15,Positive,Kebijakan & Prioritas Program,##ono,PER,0.4422
15,Positive,Kebijakan & Prioritas Program,dprd,ORG,0.4642
15,Positive,Kebijakan & Prioritas Program,dki,GPE,0.7801
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9929
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9739
15,Positive,Kebijakan & Prioritas Program,mahasiswa,ORG,0.4582
15,Positive,Kebijakan & Prioritas Program,kj,ORG,0.5045
15,Positive,Kebijakan & Prioritas Program,s3,ORG,0.3594
15,Positive,Kebijakan & Prioritas Program,lp,ORG,0.6784
15,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.5486
15,Positive,Kebijakan & Prioritas Program,kj,ORG,0.4225
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.9238
15,Positive,Kebijakan & Prioritas Program,##ono,PER,0.709
15,Positive,Kebijakan & Prioritas Program,lp,ORG,0.7648
15,Positive,Kebijakan & Prioritas Program,##dp,ORG,0.3951
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9965
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.986
15,Positive,Kebijakan & Prioritas Program,jakarta,GPE,0.9672
15,Positive,Kebijakan & Prioritas Program,pram,PER,0.9717
15,Positive,Kebijakan & Prioritas Program,##ono,PER,0.8611
15,Positive,Kebijakan & Prioritas Program,kj,ORG,0.3852
15,Positive,Kebijakan & Prioritas Program,kj,ORG,0.3608
15,Positive,Kebijakan & Prioritas Program,kampus,ORG,0.6173
15,Positive,Kebijakan & Prioritas Program,maw,PER,0.3864
15,Positive,Kebijakan & Prioritas Program,sya,PER,0.7401
15,Positive,Kebijakan & Prioritas Program,antara,ORG,0.4784
15,Positive,Kebijakan & Prioritas Program,2025,ORG,0.2394
15,Positive,Kebijakan & Prioritas Program,ai,PER,0.7208
19,Negative,,purbaya,PER,0.8125
19,Negative,,lp,ORG,0.3923
19,Negative,,##dp,PRD,0.4671
19,Negative,,pajak rakyat jakarta,ORG,0.5088
19,Negative,,antara,ORG,0.7723
19,Negative,,menteri keuangan,NOR,0.9691
19,Negative,,menkeu,NOR,0.9392
19,Negative,,purbaya,PER,0.9147
19,Negative,,yudhi sadewa,PER,0.9249
19,Negative,,lembaga pengelola dana pendidikan,ORG,0.7189
19,Negative,,lpdp,ORG,0.7578
19,Negative,,purba,PER,0.9893
19,Negative,,lpdp,ORG,0.7433
19,Negative,,ds,PER,0.9907
19,Negative,,ds,PER,0.9947
19,Negative,,paspor indonesia,PRD,0.4016
19,Negative,,indonesia,GPE,0.9532
19,Negative,,pajak,ORG,0.3436
19,Negative,,purba,PER,0.932
19,Negative,,apbn,ORG,0.3357
19,Negative,,februari,ORG,0.6864
19,Negative,,jakarta,GPE,0.8123
19,Negative,,senin,ORG,0.6713
19,Negative,,men,ORG,0.5184
19,Negative,,pemerintah,NOR,0.885
19,Negative,,lpdp,ORG,0.6625
19,Negative,,ses,NOR,0.413
19,Negative,,lpdp,ORG,0.6762
19,Negative,,lpdp,ORG,0.7344
19,Negative,,direktur,ORG,0.4766
19,Negative,,lpdp,ORG,0.7067
19,Negative,,suami,ORG,0.4824
19,Negative,,ds,ORG,0.6462
19,Negative,,ap,ORG,0.6069
19,Negative,,pak,ORG,0.4374
19,Negative,,dir,ORG,0.5139
19,Negative,,lpdp,ORG,0.554
19,Negative,,ds,PER,0.6439
19,Negative,,lpdp,ORG,0.6548
19,Negative,,lpdp,ORG,0.6846
19,Negative,,purba,PER,0.6403
19,Negative,,black,ORG,0.3247
19,Negative,,pemerintah,NOR,0.8635
19,Negative,,beasiswa,PRD,0.4862
19,Negative,,alumni,ORG,0.4983
19,Negative,,lpdp,ORG,0.6905
19,Negative,,beasiswa,PRD,0.4854
19,Negative,,bayu,PER,0.8368
19,Negative,,saputra,PER,0.5084
19,Negative,,moh,PER,0.7496
19,Negative,,pont,ORG,0.5955
21,Negative,Kewajiban & Sanksi Penerima,lpdp,ORG,0.6153
21,Negative,Kewajiban & Sanksi Penerima,kementerian keuangan,NOR,0.9631
21,Negative,Kewajiban & Sanksi Penerima,pemerintah,NOR,0.9743
21,Negative,Kewajiban & Sanksi Penerima,lp,ORG,0.3653
21,Negative,Kewajiban & Sanksi Penerima,##dp,PRD,0.4554
21,Negative,Kewajiban & Sanksi Penerima,anggaran pendapatan dan belanja negara,LAW,0.9616
21,Negative,Kewajiban & Sanksi Penerima,apbn,LAW,0.9615
21,Negative,Kewajiban & Sanksi Penerima,lpdp,ORG,0.3345
21,Negative,Kewajiban & Sanksi Penerima,menteri keuangan,NOR,0.9275
21,Negative,Kewajiban & Sanksi Penerima,purbaya yudhi sadewa,PER,0.9204
21,Negative,Kewajiban & Sanksi Penerima,lpdp,NOR,0.3998
21,Negative,Kewajiban & Sanksi Penerima,pemerintah,NOR,0.9641
21,Negative,Kewajiban & Sanksi Penerima,rupiah,MON,0.6599
21,Negative,Kewajiban & Sanksi Penerima,masa,PER,0.874
21,Negative,Kewajiban & Sanksi Penerima,indonesia,ORG,0.3687
21,Negative,Kewajiban & Sanksi Penerima,selengkapnya,PER,0.681
21,Negative,Kewajiban & Sanksi Penerima,roy,PER,0.8515
21,Negative,Kewajiban & Sanksi Penerima,rosa,PER,0.9816
21,Negative,Kewajiban & Sanksi Penerima,bach,PER,0.5106
21,Negative,Kewajiban & Sanksi Penerima,puteri,PER,0.9429
21,Negative,Kewajiban & Sanksi Penerima,han,PER,0.9723
21,Negative,Kewajiban & Sanksi Penerima,keysha,PER,0.708
21,Negative,Kewajiban & Sanksi Penerima,anissa,PER,0.7186
21,Negative,Kewajiban & Sanksi Penerima,reza,PER,0.9929
21,Negative,Kewajiban & Sanksi Penerima,hard,PER,0.8712
21,Negative,Kewajiban & Sanksi Penerima,##yah,PER,0.7111
21,Negative,Kewajiban & Sanksi Penerima,den,PER,0.5286
21,Negative,Kewajiban & Sanksi Penerima,asmara,PER,0.924
21,Negative,Kewajiban & Sanksi Penerima,farah,PER,0.9878
21,Negative,Kewajiban & Sanksi Penerima,khadi,PER,0.5937
22,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.7463
22,Negative,Kebijakan & Prioritas Program,beasiswa,PRD,0.3449
22,Negative,Kebijakan & Prioritas Program,ap,ORG,0.3122
22,Negative,Kebijakan & Prioritas Program,jakarta,PRD,0.4386
22,Negative,Kebijakan & Prioritas Program,antara,ORG,0.9268
22,Negative,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.9475
22,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.8107
22,Negative,Kebijakan & Prioritas Program,ap,PER,0.9918
22,Negative,Kebijakan & Prioritas Program,ds,PER,0.9934
22,Negative,Kebijakan & Prioritas Program,direktur utama lpdp,ORG,0.7882
22,Negative,Kebijakan & Prioritas Program,sudarto,PER,0.95
22,Negative,Kebijakan & Prioritas Program,kantor,NOR,0.3578
22,Negative,Kebijakan & Prioritas Program,kementerian keuangan,ORG,0.4665
22,Negative,Kebijakan & Prioritas Program,jakarta,GPE,0.9872
22,Negative,Kebijakan & Prioritas Program,rabu ( 25 / 2 ),DAT,0.9754
22,Negative,Kebijakan & Prioritas Program,sudarto,PER,0.9351
22,Negative,Kebijakan & Prioritas Program,ap,PER,0.795
22,Negative,Kebijakan & Prioritas Program,2015 – 2016,DAT,0.9447
22,Negative,Kebijakan & Prioritas Program,2017 – 2021,DAT,0.9191
22,Negative,Kebijakan & Prioritas Program,##onto,ORG,0.2543
22,Negative,Kebijakan & Prioritas Program,ap,ORG,0.5234
22,Negative,Kebijakan & Prioritas Program,ap,ORG,0.2887
22,Negative,Kebijakan & Prioritas Program,beasiswa,PRD,0.5945
22,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.4442
22,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.4662
22,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.3948
22,Negative,Kebijakan & Prioritas Program,bank,ORG,0.7162
22,Negative,Kebijakan & Prioritas Program,purba,PER,0.3892
22,Negative,Kebijakan & Prioritas Program,apbn,PRD,0.3739
22,Negative,Kebijakan & Prioritas Program,edisi,ORG,0.4313
22,Negative,Kebijakan & Prioritas Program,februari,ORG,0.3677
22,Negative,Kebijakan & Prioritas Program,202,CRD,0.2217
22,Negative,Kebijakan & Prioritas Program,jakarta,GPE,0.713
22,Negative,Kebijakan & Prioritas Program,senin,ORG,0.6204
22,Negative,Kebijakan & Prioritas Program,23,CRD,0.5832
22,Negative,Kebijakan & Prioritas Program,2,CRD,0.7663
22,Negative,Kebijakan & Prioritas Program,men,ORG,0.5337
22,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.4356
22,Negative,Kebijakan & Prioritas Program,masyarakat,ORG,0.581
22,Negative,Kebijakan & Prioritas Program,daya,ORG,0.3458
22,Negative,Kebijakan & Prioritas Program,purba,PER,0.6618
22,Negative,Kebijakan & Prioritas Program,black,PRD,0.3862
22,Negative,Kebijakan & Prioritas Program,pemerintahan,NOR,0.416
22,Negative,Kebijakan & Prioritas Program,ds,PER,0.6656
22,Negative,Kebijakan & Prioritas Program,instagram,PRD,0.5933
22,Negative,Kebijakan & Prioritas Program,jumat,ORG,0.3666
22,Negative,Kebijakan & Prioritas Program,20,CRD,0.4179
22,Negative,Kebijakan & Prioritas Program,februari,ORG,0.5786
22,Negative,Kebijakan & Prioritas Program,202,CRD,0.3131
22,Negative,Kebijakan & Prioritas Program,paspor,PRD,0.6506
22,Negative,Kebijakan & Prioritas Program,inggris,ORG,0.3773
22,Negative,Kebijakan & Prioritas Program,kewarganegaraan,ORG,0.578
22,Negative,Kebijakan & Prioritas Program,inggris,ORG,0.3731
22,Negative,Kebijakan & Prioritas Program,ds,PER,0.8555
22,Negative,Kebijakan & Prioritas Program,paspor,PRD,0.7099
22,Negative,Kebijakan & Prioritas Program,indonesia,ORG,0.5776
22,Negative,Kebijakan & Prioritas Program,indonesia,ORG,0.2892
22,Negative,Kebijakan & Prioritas Program,antara,ORG,0.529
22,Negative,Kebijakan & Prioritas Program,imamat,PER,0.2843
22,Negative,Kebijakan & Prioritas Program,eva,PER,0.3124
22,Negative,Kebijakan & Prioritas Program,202,CRD,0.2525
22,Negative,Kebijakan & Prioritas Program,##6,ORG,0.1825
24,Positive,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.8937
24,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.8609
24,Positive,Kebijakan & Prioritas Program,indonesia,GPE,0.7923
24,Positive,Kebijakan & Prioritas Program,lpdp,ORG,0.6748
24,Positive,Kebijakan & Prioritas Program,indonesia,GPE,0.9784
24,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.2788
24,Positive,Kebijakan & Prioritas Program,tiga,CRD,0.8993
24,Positive,Kebijakan & Prioritas Program,1,CRD,0.5502
24,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.3391
24,Positive,Kebijakan & Prioritas Program,indonesia,ORG,0.2845
24,Positive,Kebijakan & Prioritas Program,2,CRD,0.8733
24,Positive,Kebijakan & Prioritas Program,3,CRD,0.8709
26,Negative,Kebijakan & Prioritas Program,jakarta,GPE,0.8896
26,Negative,Kebijakan & Prioritas Program,aktual. com,ORG,0.8596
26,Negative,Kebijakan & Prioritas Program,pelaksana tugas,NOR,0.7157
26,Negative,Kebijakan & Prioritas Program,direktur utama lembaga pengelola dana pendidikan (,ORG,0.6659
26,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.4932
26,Negative,Kebijakan & Prioritas Program,sudarto,PER,0.9362
26,Negative,Kebijakan & Prioritas Program,ds,PER,0.9876
26,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.8804
26,Negative,Kebijakan & Prioritas Program,dana abadi pendidikan,ORG,0.62
26,Negative,Kebijakan & Prioritas Program,lpdp,ORG,0.7665
26,Negative,Kebijakan & Prioritas Program,sudarto,PER,0.9494
26,Negative,Kebijakan & Prioritas Program,kantor dj,LOC,0.5277
26,Negative,Kebijakan & Prioritas Program,##p,ORG,0.2846
26,Negative,Kebijakan & Prioritas Program,##k kementerian keuangan,NOR,0.571
26,Negative,Kebijakan & Prioritas Program,jakarta,GPE,0.9857
26,Negative,Kebijakan & Prioritas Program,rabu,DAT,0.9954
26,Negative,Kebijakan & Prioritas Program,( 25 / 2 / 2026 ),DAT,0.9067
26,Negative,Kebijakan & Prioritas Program,lp,ORG,0.7456
26,Negative,Kebijakan & Prioritas Program,##dp,ORG,0.3237
26,Negative,Kebijakan & Prioritas Program,sud,ORG,0.58
26,Negative,Kebijakan & Prioritas Program,##arto,PER,0.9259
26,Negative,Kebijakan & Prioritas Program,lu,PER,0.4311
26,Negative,Kebijakan & Prioritas Program,lu,PER,0.5247
26,Negative,Kebijakan & Prioritas Program,lp,ORG,0.7061
26,Negative,Kebijakan & Prioritas Program,##dp,PER,0.3388
26,Negative,Kebijakan & Prioritas Program,indonesia,ORG,0.3501
26,Negative,Kebijakan & Prioritas Program,lp,ORG,0.7295
26,Negative,Kebijakan & Prioritas Program,##dp,ORG,0.3294
26,Negative,Kebijakan & Prioritas Program,ap,PER,0.6848
26,Negative,Kebijakan & Prioritas Program,ds,PER,0.9538
26,Negative,Kebijakan & Prioritas Program,sud,ORG,0.4271
26,Negative,Kebijakan & Prioritas Program,##arto,PER,0.7615
26,Negative,Kebijakan & Prioritas Program,lp,ORG,0.7651
26,Negative,Kebijakan & Prioritas Program,##dp,ORG,0.3351
26,Negative,Kebijakan & Prioritas Program,lp,ORG,0.7655
26,Negative,Kebijakan & Prioritas Program,##dp,PER,0.2777
26,Negative,Kebijakan & Prioritas Program,sud,PER,0.3962
26,Negative,Kebijakan & Prioritas Program,##arto,PER,0.904
26,Negative,Kebijakan & Prioritas Program,nur,PER,0.4352
26,Negative,Kebijakan & Prioritas Program,nasution,PER,0.6551
29,Neutral,,kampus,ORG,0.5317
29,Neutral,,akurat. co,ORG,0.6408
29,Neutral,,lp,ORG,0.7169
29,Neutral,,##dp,PRD,0.5322
29,Neutral,,satu,CRD,0.7681
29,Neutral,,letter of acceptance,PRD,0.4868
29,Neutral,,loa,LAW,0.3441
29,Neutral,,lembaga pengelola dana pendidikan,ORG,0.9353
29,Neutral,,lpdp,ORG,0.8868
29,Neutral,,loa,ORG,0.3737
29,Neutral,,loa,PRD,0.2886
29,Neutral,,lpdp,ORG,0.7127
29,Neutral,,lp,ORG,0.4482
29,Neutral,,lpdp,ORG,0.4578
29,Neutral,,dua,CRD,0.8322
29,Neutral,,loa,ORG,0.2969
29,Neutral,,loa,ORG,0.3297
29,Neutral,,beasiswa,PRD,0.65
29,Neutral,,pend,ORG,0.3678
29,Neutral,,universitas,ORG,0.5584
29,Neutral,,beasiswa,PRD,0.4567
29,Neutral,,loa,ORG,0.2954
29,Neutral,,lpdp,ORG,0.4191
29,Neutral,,unc,ORG,0.4772
29,Neutral,,sk,PRD,0.3993
29,Neutral,,loa,PRD,0.3673
29,Neutral,,sk,PRD,0.4996
29,Neutral,,satu,CRD,0.7532
29,Neutral,,loa,PRD,0.3039
29,Neutral,,loa,PRD,0.4142
29,Neutral,,lpdp,ORG,0.3869
29,Neutral,,dua,CRD,0.8656
29,Neutral,,loa,PRD,0.4043
29,Neutral,,unc,ORG,0.5804
29,Neutral,,universitas,ORG,0.6505
29,Neutral,,loa,ORG,0.2979
29,Neutral,,cond,PRD,0.4226
29,Neutral,,lpdp,ORG,0.444
29,Neutral,,loa,ORG,0.2146
29,Neutral,,unc,ORG,0.4812
29,Neutral,,loa,PRD,0.2607
29,Neutral,,loa,PRD,0.3378
29,Neutral,,##mar,ORG,0.4048
29,Neutral,,loa,ORG,0.3065
29,Neutral,,lp,ORG,0.5146
29,Neutral,,##dp,PRD,0.2991
29,Neutral,,beasiswa,PRD,0.5393
29,Neutral,,loa,PRD,0.3785
29,Neutral,,universitas,ORG,0.6334
30,Neutral,Kebijakan & Prioritas Program,akurat.,ORG,0.522
30,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.7117
30,Neutral,Kebijakan & Prioritas Program,##ef,ORG,0.4156
30,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.7065
30,Neutral,Kebijakan & Prioritas Program,lpdp,ORG,0.7769
30,Neutral,Kebijakan & Prioritas Program,lembaga pengelola dana pendidikan,ORG,0.8121
30,Neutral,Kebijakan & Prioritas Program,satu,CRD,0.9431
30,Neutral,Kebijakan & Prioritas Program,tiga,CRD,0.9223
30,Neutral,Kebijakan & Prioritas Program,cina,ORG,0.4071
30,Neutral,Kebijakan & Prioritas Program,lp,ORG,0.3979
30,Neutral,Kebijakan & Prioritas Program,##dp,PRD,0.2783
30,Neutral,Kebijakan & Prioritas Program,dua,CRD,0.917
30,Neutral,Kebijakan & Prioritas Program,enam,CRD,0.8316
30,Neutral,Kebijakan & Prioritas Program,februari,ORG,0.3711
30,Neutral,Kebijakan & Prioritas Program,maret,ORG,0.4782
30,Neutral,Kebijakan & Prioritas Program,dua,CRD,0.9243
30,Neutral,Kebijakan & Prioritas Program,tiga,CRD,0.9128
30,Neutral,Kebijakan & Prioritas Program,empat,CRD,0.8603
30,Neutral,Kebijakan & Prioritas Program,bulan,QTY,0.493
30,Neutral,Kebijakan & Prioritas Program,pertama,ORD,0.7595
30,Neutral,Kebijakan & Prioritas Program,satu,CRD,0.9373
30,Neutral,Kebijakan & Prioritas Program,dua,CRD,0.9219
30,Neutral,Kebijakan & Prioritas Program,dua,CRD,0.934
30,Neutral,Kebijakan & Prioritas Program,lp,ORG,0.3878
32,Positive,Kebijakan & Prioritas Program,ambon,GPE,0.9738
